Sample	Total_number_of_reads	Percentage_reads_mapped	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	Run	Duplication	Methode	Number_variants	Perc_dbSNP_variants	Perc_PASS_variants
U173299CM2017D01328	96754027	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96196602	 96196602	 85901340	1	0.892977	82101422	0.955764	12118157645	5890289091	2883615159	3344253395	4083506825	0.724030	0.275970	0.671342	 87.17191	 93.62935	0.405508	0.281123	22.26886	0.015470	1.671953	0.982286	0.974204	0.964908	0.946556	0.908656	0.843349	0.364899	148418753	5.056884	5.154246	5.259098	5.378929	5.498759	6.217743	5.162582	1.259480	170512_NB501039_0119_AHMLTGBGX2	10.6807267585338	Exomes	81941	0.9176846755592438	0.8678683442965061
U177788CF2017D05883	105830132	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	105132622	105132622	 94519436	1	0.899050	90397781	0.956394	13335457613	6153052582	3145421275	4036983756	4255723002	0.697274	0.302726	0.661727	 91.06062	 97.65484	0.387593	0.268077	21.13882	0.016187	1.627581	0.981522	0.973823	0.965527	0.951354	0.922366	0.869525	0.402990	165910449	5.185277	5.275341	5.370864	5.471846	5.571735	6.200549	3.212890	1.619344	170512_NB501039_0119_AHMLTGBGX2	10.0682169747827	Exomes	82685	0.9139626292556087	0.8693354296426196
U173299PM2016D18891	106318714	99.63%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	105652650	105652650	 94465767	1	0.894116	90249661	0.955369	13322827109	6341076864	3219282266	3762467979	4389357589	0.717592	0.282408	0.663268	 93.84324	100.58995	0.397471	0.275134	21.80543	0.014990	1.649016	0.982753	0.975139	0.966872	0.952438	0.924468	0.875036	0.427762	163379183	5.090638	5.181096	5.282520	5.378461	5.482077	6.113643	3.421023	1.551532	170512_NB501039_0119_AHMLTGBGX2	10.5610832652367	Exomes	81706	0.9166401488262795	0.8664357574719115
U173299PF2016D18893	111499639	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	110829776	110829776	 98751645	1	0.891021	94501522	0.956961	13951394233	6964552293	3422300929	3564541011	4817718866	0.744503	0.255497	0.670516	103.07021	110.57268	0.416159	0.287878	22.87039	0.016344	1.650338	0.981442	0.974170	0.967215	0.956699	0.937631	0.902613	0.508785	172375002	4.856576	4.934361	5.020789	5.115861	5.207475	5.753702	3.768900	1.537988	170512_NB501039_0119_AHMLTGBGX2	10.8739786792923	Exomes	83026	0.9167128369426445	0.8674511598776287
U177790CF2017D05899	114825970	99.54%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	114075450	114075450	102587580	1	0.899296	97993115	0.955214	14449938192	6597782953	3473057685	4379097554	4561531066	0.696947	0.303053	0.655137	 97.64230	104.63987	0.383027	0.264814	20.91848	0.015855	1.634998	0.981749	0.973831	0.966473	0.954695	0.932397	0.890959	0.462790	180295226	5.266221	5.346037	5.431766	5.532275	5.628054	6.202731	2.913740	1.712600	170512_NB501039_0119_AHMLTGBGX2	10.0506236780903	Exomes	82343	0.9141882127199641	0.8674082799995142
U177955CF2017D06403	89297187	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 88742228	 88742228	 79191089	1	0.892372	75723530	0.956213	11180469953	5581702409	2724558682	2874208862	3863660970	0.742926	0.257074	0.671987	 82.60506	 88.68893	0.416543	0.288331	22.87202	0.017033	1.642388	0.980754	0.972512	0.962361	0.942804	0.901809	0.829884	0.322535	139597643	4.844547	4.948270	5.051993	5.169545	5.284332	6.036669	3.364007	1.711214	170512_NB501039_0119_AHMLTGBGX2	10.7363438610584	Exomes	80783	0.9174578809898122	0.8715695133877177
U176785CM2017D03073	111272319	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	110572700	110572700	 98635709	1	0.892044	94332013	0.956368	13931783755	6685359769	3367184275	3879239711	4629234380	0.721555	0.278445	0.665042	 98.93837	106.11184	0.400405	0.277258	21.98447	0.015165	1.632490	0.982410	0.975014	0.967344	0.954951	0.931947	0.891705	0.475316	168182927	4.993952	5.080176	5.166399	5.269868	5.359540	5.952759	2.588909	1.717729	170512_NB501039_0119_AHMLTGBGX2	10.7656155881397	Exomes	82190	0.9096970434359412	0.8659082613456625
U177870CM2017D06124	104447250	99.54%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	103954754	103954754	 91341831	1	0.878669	 87127224	0.953859	12880444045	6323111284	3027286288	3530046473	4391817516	0.725938	0.274062	0.676240	 93.57736	100.62321	0.402819	0.279784	22.49044	0.014785	1.734883	0.982840	0.974574	0.964882	0.945824	0.909425	0.851317	0.426025	140108788	5.196671	5.309955	5.428634	5.552707	5.691885	6.546372	6.599138	1.329217	170515_NB501012_0138_AHLKNCBGX2	12.132233359263	Exomes	84166	0.9097854240429627	0.8623315828244185
U177872CM2017D06129	116794711	99.52%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116220084	116220084	102470946	1	0.881697	 97746733	0.953897	14440178615	6984621177	3456877553	3998679885	4854408404	0.723087	0.276913	0.668929	103.36722	111.22079	0.398002	0.276617	22.15992	0.014804	1.711089	0.982833	0.975388	0.968263	0.956117	0.933125	0.892028	0.506568	160341272	5.180395	5.279838	5.379280	5.487762	5.603477	6.297764	5.365169	1.411549	170515_NB501012_0138_AHLKNCBGX2	11.8287134823216	Exomes	83100	0.9080986762936222	0.8593862815884477
U177847CF2017D06029	118362904	99.63%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117801014	117801014	104323298	1	0.885589	 99917567	0.957768	14778876529	7019639981	3524863771	4234372777	4864087950	0.713485	0.286515	0.665716	103.88547	111.61147	0.394629	0.273448	21.76063	0.015826	1.641345	0.981656	0.974069	0.966971	0.956153	0.936924	0.901748	0.516827	166978362	5.072231	5.155131	5.253383	5.348564	5.449886	6.046766	3.454652	1.868246	170515_NB501012_0138_AHLKNCBGX2	11.4285624159693	Exomes	82384	0.908987181977083	0.8682268401631384
U177797CM2017D05929	109946039	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	109416544	109416544	 96351029	1	0.880589	 92153875	0.956439	13628280459	6350036676	3351298543	3926945240	4403698795	0.711853	0.288147	0.654553	 93.97584	100.89469	0.384341	0.266537	21.34682	0.014652	1.654011	0.983057	0.974942	0.966198	0.951543	0.923630	0.874962	0.431003	147283194	5.219020	5.321529	5.441124	5.560719	5.680313	6.445719	2.382724	2.056447	170515_NB501012_0138_AHLKNCBGX2	11.9322242041303	Exomes	83129	0.9061218106797868	0.8583286217806061
U177789CF2017D05889	118026983	99.51%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117465006	117465006	103219401	1	0.878725	 98488661	0.954168	14552403656	7238139903	3520498496	3793765257	5047408574	0.739303	0.260697	0.672775	107.11911	115.73150	0.408076	0.284566	22.78716	0.015683	1.808305	0.982108	0.974977	0.968065	0.954766	0.927088	0.881871	0.526102	161003452	5.318037	5.418642	5.525344	5.647289	5.764357	6.510662	8.652431	1.185553	170515_NB501012_0138_AHLKNCBGX2	12.1293168497767	Exomes	82963	0.9092245940961633	0.8657594349288237
U177850CF2017D06032	116005022	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	115444324	115444324	102295047	1	0.886099	 97876917	0.956810	14473883696	6666998572	3515849992	4291035132	4610016843	0.703533	0.296467	0.654728	 98.66664	105.74387	0.382455	0.264456	21.10296	0.015579	1.626829	0.982035	0.974187	0.966690	0.955019	0.933413	0.894001	0.471610	162239819	5.198243	5.288361	5.393499	5.495634	5.607380	6.256234	2.387431	1.933318	170515_NB501012_0138_AHLKNCBGX2	11.3822076945912	Exomes	82542	0.9072351045528337	0.8626153957985025
U177796CM2017D05927	105699561	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	105193396	105193396	 92885994	1	0.883002	 88933743	0.957451	13156687136	6233444592	3177229955	3746012589	4319366486	0.715277	0.284723	0.662380	 92.25036	 99.00409	0.392430	0.271928	21.70599	0.015203	1.650068	0.982331	0.974114	0.964949	0.948936	0.918792	0.866866	0.415880	145688100	5.119916	5.226834	5.333752	5.448894	5.577195	6.327264	2.590526	2.102546	170515_NB501012_0138_AHLKNCBGX2	11.6852942294591	Exomes	82051	0.9094465637225628	0.8650473486002608
U177804CF2017D05911	120158877	99.57%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119568250	119568250	105454046	1	0.881957	100904479	0.956857	14911360263	6702078795	3660532958	4548748510	4644945435	0.694947	0.305053	0.646756	 99.18580	106.51189	0.371207	0.257269	20.59161	0.015265	1.638644	0.982359	0.974506	0.966853	0.955289	0.934264	0.895112	0.477663	159057302	5.353188	5.455827	5.558467	5.670438	5.789873	6.506486	2.252612	2.079680	170515_NB501012_0138_AHLKNCBGX2	11.7967505261363	Exomes	82793	0.907347239500924	0.8630198205162272
U130212CM2017D06416	120335783	99.66%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119839496	119839496	103739770	1	0.865656	 99210971	0.956345	14698806486	7000980484	3768147805	3929678197	4853185392	0.732653	0.267347	0.650097	103.60932	111.22290	0.386885	0.268195	21.82101	0.014690	1.660043	0.983197	0.975680	0.968207	0.956512	0.935306	0.898446	0.509675	145829466	5.130960	5.234139	5.352951	5.468636	5.590575	6.370981	2.446014	2.149942	170515_NB501039_0120_AHL7JHBGX2	13.424130024234	Exomes	83397	0.8999244577143063	0.8559060877489598
U083364PF2017D06670	95987660	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 95619272	 95619272	 82963192	1	0.867641	 79401140	0.957065	11774324337	5798623486	2953412735	3022288116	4013602113	0.743315	0.256685	0.662546	 85.81533	 92.15112	0.401608	0.277979	22.56248	0.016971	1.645556	0.981037	0.972743	0.962668	0.944935	0.909396	0.846529	0.353236	120521189	4.938314	5.065651	5.197981	5.335305	5.483615	6.466355	1.913181	2.397851	170515_NB501039_0120_AHL7JHBGX2	13.2309329370274	Exomes	139575	0.8905677950922443	0.8538348558122874
U083364CF2011D09777	109622222	99.66%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	109164452	109164452	 95115962	1	0.871309	 91066316	0.957424	13499591893	6185739702	3307925561	4005926630	4286868915	0.703256	0.296744	0.651565	 91.54436	 98.36640	0.375261	0.260065	20.99273	0.015759	1.639440	0.981816	0.973408	0.964416	0.949507	0.920859	0.869002	0.408766	134401983	5.278493	5.389648	5.517904	5.654710	5.791516	6.680757	2.090340	2.355695	170515_NB501039_0120_AHL7JHBGX2	12.8595846231754	Exomes	83621	0.9039595316965834	0.8652372011815214
U178047CF2017D06662	107172092	99.68%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	106723826	106723826	 94726981	1	0.887590	 90804779	0.958595	13455860737	6335482922	3349924099	3770453716	4382613976	0.719791	0.280209	0.654127	 93.76045	100.57094	0.393135	0.271954	21.57080	0.016273	1.648704	0.981486	0.973368	0.964779	0.951184	0.925323	0.877634	0.427601	156026545	5.152706	5.253096	5.359064	5.470610	5.584386	6.280428	2.091375	2.290884	170515_NB501039_0120_AHL7JHBGX2	11.2299652706239	Exomes	82840	0.9045750845002414	0.8645943988411395
U173698CF2016D19880	113901763	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	113422258	113422258	100647034	1	0.887366	 96407104	0.957873	14286482951	6635932505	3566609553	4083940893	4583799535	0.714140	0.285860	0.650420	 98.20688	105.11098	0.387460	0.267640	21.28015	0.015460	1.617092	0.982152	0.974125	0.966153	0.954014	0.932054	0.892257	0.466958	163618626	5.132483	5.221340	5.316121	5.416826	5.527009	6.152565	1.758049	2.267045	170515_NB501039_0120_AHL7JHBGX2	11.2568674388716	Exomes	83546	0.904388001819357	0.865056376128121
U083364PM2017D05965	119455452	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	118990842	118990842	102976464	1	0.865415	 98643950	0.957927	14623729405	7030898458	3754650377	3838180570	4873432885	0.737538	0.262462	0.651881	104.05209	111.68800	0.391309	0.271234	22.02676	0.015056	1.642471	0.982870	0.975251	0.967720	0.956308	0.936261	0.901983	0.517520	145785207	5.028385	5.131018	5.239870	5.354943	5.476236	6.222654	1.778412	2.354956	170515_NB501039_0120_AHL7JHBGX2	13.4550182532841	Exomes	143030	0.8861217926309166	0.8418233936936307
U177966CM2017D06422	100300615	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 99890420	 99890420	 86662765	1	0.867578	 82832385	0.955801	12273664398	5880596639	3084254795	3308812964	4073577076	0.730414	0.269586	0.655961	 87.02847	 93.38007	0.389871	0.270069	21.95054	0.015346	1.667501	0.982471	0.974100	0.963915	0.945256	0.908941	0.846516	0.365111	123379048	5.139676	5.272443	5.410416	5.553596	5.708230	6.732878	2.222272	2.335763	170515_NB501039_0120_AHL7JHBGX2	13.2432225405286	Exomes	83386	0.9048521334516586	0.8603242750581632
U177968CF2017D06429	119632015	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119143768	119143768	103451522	1	0.868292	 99042883	0.957384	14676833633	6816228074	3598085944	4262519615	4718141849	0.709575	0.290425	0.654506	100.87512	108.25166	0.378875	0.262254	21.27697	0.015959	1.640177	0.981802	0.974163	0.966649	0.955380	0.935023	0.897681	0.489218	144201980	5.207469	5.310103	5.418958	5.543364	5.670258	6.461478	2.463136	2.184007	170515_NB501039_0120_AHL7JHBGX2	13.1666147642911	Exomes	83002	0.9049902411990073	0.8667983904002313
U177998CM2017D06500	92942298	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 92408858	 92408858	 82649940	1	0.894394	 78900271	0.954632	11648294362	5544925047	2907299256	3196070059	3852563854	0.725619	0.274381	0.656031	 82.06078	 88.28601	0.397379	0.276095	21.80878	0.015085	1.697808	0.982774	0.974047	0.963318	0.941052	0.893833	0.815203	0.319136	144277246	5.242014	5.349870	5.467313	5.594344	5.722333	6.550667	4.360832	1.598437	170517_NB501039_0121_AHMJ25BGX2	10.5465736672743	Exomes	83906	0.9088503801873525	0.8683050079851262
U177916CM2017D06296	108917000	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	108282672	108282672	 96769232	1	0.893672	 92445238	0.955316	13651700704	6457951939	3385228177	3808520588	4473708305	0.721022	0.278978	0.656084	 95.57290	102.51828	0.394965	0.273610	21.67235	0.014856	1.653521	0.982761	0.974753	0.966242	0.952268	0.925852	0.879697	0.443051	167517588	5.134580	5.227326	5.322883	5.421251	5.527488	6.148048	2.527409	1.978524	170517_NB501039_0121_AHMJ25BGX2	10.6132387779337	Exomes	81136	0.9098797081443503	0.867370834154999
U106200CM2016D06763	160191156	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	159252114	159252114	140399063	1	0.881615	134194960	0.955811	19809176562	9332797984	4993529539	5482849039	6455352343	0.723217	0.276783	0.651444	138.11849	147.83241	0.388105	0.268447	21.58457	0.013683	1.642582	0.984044	0.977418	0.972932	0.967435	0.959266	0.946033	0.729857	220031263	5.105581	5.173797	5.239947	5.322633	5.392090	5.818752	4.068066	1.292628	170517_NB501039_0121_AHMJ25BGX2	11.8169532134786	Exomes	83843	0.9017091468578176	0.8641508533807235
U177974CF2017D06436	102567987	99.57%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	101976260	101976260	 91155926	1	0.893894	 87086013	0.955352	12858059983	6026604225	3176621640	3654834118	4179081326	0.715755	0.284245	0.654836	 89.18927	 95.87910	0.391378	0.271397	21.47312	0.016130	1.653088	0.981701	0.973748	0.964855	0.949286	0.917747	0.859932	0.384678	157190278	5.184020	5.279269	5.385101	5.485641	5.603115	6.301607	3.056074	1.908570	170517_NB501039_0121_AHMJ25BGX2	10.5954231515403	Exomes	81710	0.9105862195569697	0.8676783747399339
U140412CF2017D04768	62904465	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 62543718	 62543718	 55809305	1	0.892325	 53377965	0.956435	 7879979704	3753926530	2114087181	2011965993	2595579310	0.744674	0.255326	0.639727	 55.55533	 59.62692	0.397489	0.274836	21.82522	0.017874	1.656303	0.980309	0.969599	0.944787	0.871313	0.734370	0.570673	0.087264	 98790242	5.178255	5.343827	5.532124	5.733407	5.947675	7.568327	3.284850	1.442104	170517_NB501039_0121_AHMJ25BGX2	10.7503003641916	Exomes	80790	0.9118083921277386	0.8684366877088748
U174393CF2016D24082	156806042	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	155864362	155864362	135652541	1	0.870324	129702490	0.956138	19161251426	8816296545	4487818586	5857136295	6080711511	0.694324	0.305676	0.662674	130.47465	139.39609	0.374595	0.258363	21.07950	0.014671	1.620885	0.982712	0.975714	0.970736	0.964601	0.955740	0.941310	0.699516	188198870	5.186542	5.259394	5.348435	5.429382	5.516805	6.041340	3.071579	1.647199	170517_NB501039_0121_AHMJ25BGX2	12.942140875862	Exomes	83175	0.9067388037270815	0.8607153591824467
U176623CF2017D02554	142130158	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	141285240	141285240	122068357	1	0.863985	116563570	0.954904	17219136137	7906589832	4023785363	5288760942	5457529681	0.692856	0.307144	0.662728	117.01167	125.10001	0.370609	0.255813	21.03661	0.014799	1.624675	0.982829	0.975958	0.970790	0.963531	0.951612	0.930268	0.614942	161196845	5.217384	5.305308	5.404223	5.514128	5.615241	6.265880	3.667887	1.417016	170517_NB501039_0121_AHMJ25BGX2	13.5814621334099	Exomes	83721	0.9057584118679901	0.8580045627739755
U167726CM2016D05555	102820909	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	102075914	102075914	 92542402	1	0.906604	 88232358	0.953426	12953670415	6259580469	3499311537	3194778409	4365458107	0.753369	0.246631	0.641423	 92.63715	100.01216	0.406111	0.283224	22.13861	0.014742	1.724348	0.983287	0.976093	0.968047	0.951763	0.917038	0.857189	0.417307	188457303	5.198247	5.285004	5.374390	5.474292	5.572091	6.152575	 7.021610	0.912809	170519_NB501012_0140_AHJ7T2BGX2	9.31060921856288	Exomes	80362	0.9177098628705109	0.8679973121624649
U178257CF2017D07234	118716218	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117871294	117871294	106677169	1	0.905031	101905166	0.955267	14966238170	7258852966	4005705659	3701679545	5050411327	0.752665	0.247335	0.644397	107.42564	115.82943	0.407834	0.283754	22.22048	0.015631	1.678687	0.982307	0.975733	0.969870	0.960815	0.943530	0.910785	0.542083	213469883	5.044636	5.117684	5.184646	5.263782	5.347789	5.807997	 5.564404	1.047424	170519_NB501012_0140_AHJ7T2BGX2	9.47054331817398	Exomes	82428	0.9201848886300772	0.8678725675741253
U178316CM2017D07368	95140189	99.51%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 94468528	 94468528	 85853649	1	0.908807	 81905054	0.954008	12031022549	6003723021	3278638603	2748660925	4187547898	0.771536	0.228464	0.646788	 88.85065	 96.00396	0.420878	0.293559	22.86210	0.015489	1.714356	0.982888	0.975621	0.966161	0.946194	0.905495	0.839357	0.387993	182811844	5.007790	5.088198	5.180789	5.278253	5.365971	5.950755	 6.626477	0.977529	170519_NB501012_0140_AHJ7T2BGX2	9.09997539222237	Exomes	80788	0.9195672624647225	0.8671461108085359
U178794CF2017D08501	101499940	99.57%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	100782578	100782578	 92395776	1	0.916783	 88326773	0.955961	12975678367	6223660023	3494813825	3257204519	4324027181	0.748976	0.251024	0.640395	 92.10555	 99.19889	0.408962	0.284136	21.97424	0.016111	1.681337	0.981858	0.974799	0.967506	0.954089	0.924982	0.869502	0.410950	209516785	5.115876	5.193988	5.266893	5.350212	5.431449	5.918869	 5.738903	1.003897	170519_NB501012_0140_AHJ7T2BGX2	8.29837271471005	Exomes	82205	0.918253147618758	0.862891551608783
U178361CM2017D07537	84752882	99.50%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 84114438	 84114438	 76225707	1	0.906214	 72710504	0.953884	10674077690	5107044390	2839417699	2727615601	3551184226	0.744464	0.255536	0.642682	 75.58047	 81.44137	0.402089	0.279593	21.91983	0.015674	1.696695	0.982409	0.974654	0.962489	0.933196	0.870710	0.774178	0.261975	152118208	5.204277	5.308292	5.425309	5.542326	5.674945	6.444655	 5.520076	0.965271	170519_NB501012_0140_AHJ7T2BGX2	9.3547355573089	Exomes	81848	0.9202424005473561	0.8684634933046623
U178283CF2017D07300	91972085	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 91282240	 91282240	 83167296	1	0.911101	 79344693	0.954037	11622202906	5689106424	3094314785	2838781697	3999030485	0.755745	0.244255	0.647710	 84.19456	 91.76610	0.412744	0.290129	22.42609	0.016311	2.134095	0.981779	0.965742	0.928069	0.875874	0.814500	0.745492	0.368599	178107511	6.333335	6.474179	6.624413	6.769953	6.947417	7.984032	13.544887	0.771895	170519_NB501012_0140_AHJ7T2BGX2	8.85909949879967	Exomes	80584	0.9174153678149508	0.8678397696813264
U176283CF2017D01547	112608213	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	111796554	111796554	102711004	1	0.918731	 98052297	0.954643	14406308281	6822168740	3880856198	3703283343	4733233516	0.742940	0.257060	0.637406	100.96304	108.55306	0.404126	0.280384	21.69540	0.015536	1.644743	0.982323	0.975261	0.968604	0.958360	0.938525	0.900426	0.489217	236525220	5.070730	5.131304	5.197646	5.269758	5.340715	5.742231	 4.449164	1.192881	170519_NB501012_0140_AHJ7T2BGX2	8.1042853214374	Exomes	81932	0.9165649563052287	0.8638138944490553
